aircraft_type,aircraft_class,stand_id,pier,contact_remote,stand_icao_code,allow_hard,allow_soft,penalty_tier,reason,special_tag,stand_attribute
A359,wide,332,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,333,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,334,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,351,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,352,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,353,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,354,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,355,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,356,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,357,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,358,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,359,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,360,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,361,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,371,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,372,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,373,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,381,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,382,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A359,wide,401,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,402,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,403,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,404,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,405,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,406,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,407,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,408,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,409,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,410,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,411,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,412,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,413,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,451,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,452,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,453,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,454,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,455,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,456,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,457,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,458,T3D,contact,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,459,T3D,remote,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,460,T3D,remote,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,461,T3D,remote,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,462,T3D,remote,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,463,T3D,remote,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,464,T3D,remote,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,465,T3D,remote,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,466,T3D,remote,E,1,0,none,Wide on E/F stand,,domestic
A359,wide,501,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,502,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,503,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,504,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,505,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,506,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,507,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,508,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,509,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,510,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,511,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,512,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,513,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,514,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,515,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,516,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,517,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,518,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,519,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,520,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,521,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,522,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,523,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,524,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,525,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,526,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,527,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,528,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,529,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,530,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,531,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,532,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,533,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,534,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,535,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,536,T3E,contact,E,1,0,none,Wide on E/F stand,,international
A359,wide,537,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,538,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,539,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,540,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,541,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,542,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,543,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,544,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,545,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,546,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,547,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,548,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,549,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,550,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,551,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,552,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,553,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,554,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,555,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,556,T3E,contact,E,1,0,none,Wide on E/F stand,,mixed
A359,wide,560,T3E,remote,F,1,0,none,Wide on E/F stand,A380/B747-8 capable,international
A359,wide,561,T3E,remote,F,1,0,none,Wide on E/F stand,A380/B747-8 capable,international
A359,wide,562,T3E,remote,F,1,0,none,Wide on E/F stand,A380/B747-8 capable,international
A359,wide,563,T3E,remote,F,1,0,none,Wide on E/F stand,A380/B747-8 capable,international
A359,wide,564,T3E,remote,F,1,0,none,Wide on E/F stand,A380/B747-8 capable,international
A359,wide,565,T3E,remote,F,1,0,none,Wide on E/F stand,A380/B747-8 capable,international
B38M,narrow,301,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,302,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,303,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,304,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,305,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,306,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,307,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,308,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,309,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,310,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,311,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,312,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,313,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,314,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,315,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,316,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,317,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,318,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,319,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,320,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,321,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,322,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,323,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,324,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,325,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,326,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,327,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,328,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,329,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,330,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,331,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,332,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,333,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,334,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,351,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,352,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,353,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,354,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,355,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,356,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,357,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,358,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,359,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,360,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,361,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,371,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,372,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,373,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,381,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,382,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B38M,narrow,401,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,402,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,403,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,404,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,405,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,406,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,407,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,408,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,409,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,410,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,411,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,412,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,413,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,451,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,452,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,453,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,454,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,455,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,456,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,457,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,458,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,459,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,460,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,461,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,462,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,463,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,464,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,465,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,466,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B38M,narrow,501,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,502,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,503,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,504,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,505,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,506,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,507,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,508,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,509,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,510,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,511,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,512,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,513,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,514,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,515,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,516,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,517,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,518,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,519,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,520,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,521,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,522,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,523,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,524,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,525,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,526,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,527,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,528,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,529,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,530,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,531,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,532,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,533,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,534,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,535,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,536,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
B38M,narrow,537,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,538,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,539,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,540,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,541,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,542,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,543,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,544,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,545,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,546,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,547,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,548,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,549,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,550,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,551,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,552,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,553,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,554,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,555,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,556,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B38M,narrow,560,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
B38M,narrow,561,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
B38M,narrow,562,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
B38M,narrow,563,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
B38M,narrow,564,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
B38M,narrow,565,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
B737,narrow,301,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,302,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,303,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,304,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,305,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,306,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,307,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,308,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,309,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,310,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,311,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,312,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,313,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,314,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,315,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,316,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,317,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,318,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,319,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,320,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,321,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,322,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,323,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,324,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,325,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,326,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,327,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,328,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,329,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,330,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,331,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,332,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,333,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,334,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,351,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,352,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,353,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,354,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,355,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,356,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,357,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,358,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,359,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,360,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,361,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,371,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,372,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,373,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,381,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,382,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
B737,narrow,401,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,402,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,403,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,404,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,405,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,406,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,407,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,408,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,409,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,410,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,411,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,412,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,413,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,451,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,452,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,453,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,454,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,455,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,456,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,457,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,458,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,459,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,460,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,461,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,462,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,463,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,464,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,465,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,466,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
B737,narrow,501,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B737,narrow,502,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
B737,narrow,503,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
